Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,01,75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,02,87.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,03,82.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,04,82.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,05,91.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,06,95,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,07,88.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,08,96.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,09,103.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,10,107.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,11,75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2007,12,70,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,01,97.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,02,100,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,03,111.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,04,122.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,05,137.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,06,163.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,07,170.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,08,175,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,09,88.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,10,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,11,200,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2008,12,150,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,01,125,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,02,135,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,03,135,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,04,135,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,05,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,06,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,07,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,08,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,09,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,10,100,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,11,87.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2009,12,87.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,01,120,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,02,120,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,03,125,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,04,125,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,05,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,06,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,07,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,08,140,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,09,135,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,10,120,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,11,120,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2010,12,110,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2011,01,125,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2011,02,117.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2011,03,150,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2011,04,137.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Maize","Retail",2011,07,175,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Oil (palm)","Retail",2011,01,750,L,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Oil (palm)","Retail",2011,02,775,L,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Oil (palm)","Retail",2011,03,675,L,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Oil (palm)","Retail",2011,04,925,L,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Oil (palm)","Retail",2011,05,,L,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Oil (palm)","Retail",2011,06,,L,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Oil (palm)","Retail",2011,07,750,L,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,01,250,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,02,250,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,03,262.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,04,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,05,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,06,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,07,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,08,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,09,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,10,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,11,293.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2007,12,306.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,01,318.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,02,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,03,375,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,04,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,05,381.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,06,387.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,07,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,08,387.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,09,387.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,10,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,11,362,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2008,12,375,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,01,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,02,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,03,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,04,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,05,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,06,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,07,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,08,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,09,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,10,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,11,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2009,12,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,01,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,02,275,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,03,287.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,04,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,05,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,06,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,07,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,08,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,09,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,10,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,11,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2010,12,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2011,01,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2011,02,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2011,03,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2011,04,375,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Rice (denikassia imported) ","Retail",2011,07,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,01,293.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,02,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,03,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,04,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,05,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,06,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,07,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,08,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,09,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,10,320,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,11,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2007,12,281.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,01,306.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,02,312.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,03,331.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,04,343.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,05,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,06,412.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,07,448.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,08,425,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,09,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,10,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,11,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2008,12,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,01,312.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,02,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,03,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,04,375,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,05,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,06,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,07,375,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,08,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,09,312.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,10,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,11,312.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2009,12,300,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,01,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,02,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,03,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,04,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,05,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,06,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,07,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,08,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,09,400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,10,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,11,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2010,12,350,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2011,01,325,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2011,02,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2011,03,375,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2011,04,412.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Rice (local)","Retail",2011,07,237.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,01,76,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,02,75.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,03,75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,04,82.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,05,86.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,06,95,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,07,108.25,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,08,142.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,09,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,10,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,11,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2007,12,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,01,98.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,02,100,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,03,96.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,04,94,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,05,110,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,06,115,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,07,190,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,08,143.75,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,09,175,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,10,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,11,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2008,12,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,01,100,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,02,100,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,03,100,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,04,125,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,05,165,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,06,200,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,07,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,08,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,09,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,10,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,11,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2009,12,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,01,125,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,02,90,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,03,105,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,04,119,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,05,142,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,07,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,08,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,09,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,10,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,11,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2010,12,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2011,01,100,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2011,02,142.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2011,03,113,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2011,04,187.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Yam (florido)","Retail",2011,07,195,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Meat (beef)","Retail",2011,01,1200,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Meat (beef)","Retail",2011,02,1225,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Meat (beef)","Retail",2011,03,1250,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Meat (beef)","Retail",2011,04,1250,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Meat (beef)","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Meat (beef)","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Meat (beef)","Retail",2011,07,1450,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cashew nut","Retail",2011,02,112.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cashew nut","Retail",2011,03,212.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cashew nut","Retail",2011,04,262.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cornstarch","Retail",2011,01,250,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cornstarch","Retail",2011,02,280,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cornstarch","Retail",2011,03,112.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cornstarch","Retail",2011,04,162.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Cornstarch","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Cornstarch","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Cornstarch","Retail",2011,07,237.5,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (appolo)","Retail",2011,01,1200,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (appolo)","Retail",2011,02,1400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (appolo)","Retail",2011,03,1450,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (appolo)","Retail",2011,04,1175,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (appolo)","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Fish (appolo)","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Fish (appolo)","Retail",2011,07,1400,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (dry)","Retail",2011,01,1500,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (dry)","Retail",2011,02,2500,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (dry)","Retail",2011,03,2450,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (dry)","Retail",2011,04,2550,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Fish (dry)","Retail",2011,05,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Fish (dry)","Retail",2011,06,,KG,XOF,""
"Côte d'Ivoire","Denguele","Odienne","Fish (dry)","Retail",2011,07,2375,KG,XOF,"WFP"
"Côte d'Ivoire","Denguele","Odienne","Peanut","Retail",2011,01,475,KG,XOF,"WFP"
